ID,Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
633,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100490,"Cereals; oats, other than seed",8,Weight in kilograms,25834185,nan,,,25834185.0,,8502809.0,,,6
635,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100510,"Cereals; maize (corn), seed",8,Weight in kilograms,156568,nan,,,156568.0,,793801.0,,,6
636,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100590,"Cereals; maize (corn), other than seed",8,Weight in kilograms,184124510,nan,,,184124510.0,,40544972.0,,,6
638,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100610,Cereals; rice in the husk (paddy or rough),8,Weight in kilograms,590606,nan,,,590606.0,,1097836.0,,,6
639,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100620,Cereals; husked (brown) rice,8,Weight in kilograms,3704885,nan,,,3704885.0,,6044517.0,,,6
640,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100630,"Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed",8,Weight in kilograms,43589080,nan,,,43589080.0,,61069144.0,,,6
641,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100640,"Cereals; rice, broken",8,Weight in kilograms,4695716,nan,,,4695716.0,,2277196.0,,,6
643,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100710,"Cereals; grain sorghum, seed",8,Weight in kilograms,707411,nan,,,707411.0,,1338922.0,,,0
644,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100790,"Cereals; grain sorghum, other than seed",8,Weight in kilograms,70136,nan,,,70136.0,,97853.0,,,0
646,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100810,Cereals; buckwheat,8,Weight in kilograms,149478,nan,,,149478.0,,169713.0,,,0
647,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100821,"Cereals; millet, seed",8,Weight in kilograms,37313,nan,,,37313.0,,16538.0,,,0
648,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100829,"Cereals; millet, other than seed",8,Weight in kilograms,13806,nan,,,13806.0,,44998.0,,,0
649,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100830,Cereals; canary seeds,8,Weight in kilograms,1200909,nan,,,,,994996.0,,,6
650,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100840,Cereals; fonio (Digitaria spp.),8,Weight in kilograms,3472,nan,,,3472.0,,19498.0,,,0
651,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100850,Cereals; quinoa (Chenopodium quinoa),8,Weight in kilograms,755502,nan,,,755502.0,,2269765.0,,,0
652,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100860,Cereals; triticale,8,Weight in kilograms,3042,nan,,,3042.0,,1771.0,,,0
653,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,100890,Cereals; n.e.c. in chapter 10,8,Weight in kilograms,553568,nan,,,553568.0,,4626461.0,,,6
656,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110100,Wheat or meslin flour,8,Weight in kilograms,245060768,nan,,,245060768.0,,131249190.0,,,6
658,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110220,Cereal flour; of maize (corn),8,Weight in kilograms,2876055,nan,,,,,2106324.0,,,6
659,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",8,Weight in kilograms,9787673,nan,,,9787673.0,,8140035.0,,,6
661,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110311,Cereal groats and meal; of wheat,8,Weight in kilograms,411605,nan,,,411605.0,,566358.0,,,6
662,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110313,Cereal groats and meal; of maize (corn),8,Weight in kilograms,567807,nan,,,567807.0,,535851.0,,,6
663,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110319,Cereal groats and meal; n.e.c. in heading no. 1103,8,Weight in kilograms,9544992,nan,,,9544992.0,,5810631.0,,,6
664,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110320,Cereal pellets,8,Weight in kilograms,111505,nan,,,111505.0,,193152.0,,,0
666,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110412,"Cereal grains; rolled or flaked, of oats",8,Weight in kilograms,73450818,nan,,,73450818.0,,81755383.0,,,6
667,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110419,"Cereal grains; rolled or flaked, other than oats",8,Weight in kilograms,23865170,nan,,,23865170.0,,6772907.0,,,0
668,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110422,"Cereal grains; worked (e.g. hulled, pearled, sliced or kibbled) of oats",8,Weight in kilograms,1241408,nan,,,1241408.0,,938732.0,,,0
669,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110423,"Cereal grains; worked (e.g. hulled, pearled, sliced or kibbled) of maize (corn)",8,Weight in kilograms,1171867,nan,,,1171867.0,,432597.0,,,0
670,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110429,"Cereal grains; worked, other than rolled or flaked (e.g. Hulled, pearled, sliced or kibbled) of cereals, excluding oats and maize, and rice of heading no.1006",8,Weight in kilograms,1870683,nan,,,1870683.0,,1266256.0,,,0
671,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110430,"Cereal; germ of cereals, whole, rolled, flaked or ground",8,Weight in kilograms,14173466,nan,,,14173466.0,,4436871.0,,,0
673,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110510,"Flour, meal and powder; of potatoes",8,Weight in kilograms,3937341,nan,,,3937341.0,,4803221.0,,,6
674,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110520,"Flakes, granules and pellets; of potatoes",8,Weight in kilograms,448801,nan,,,448801.0,,1098878.0,,,0
676,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110610,"Flour, meal and powder; of the dried leguminous vegetables of heading no. 0713",8,Weight in kilograms,1424376,nan,,,1424376.0,,4151597.0,,,6
677,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110620,"Flour, meal and powder; of sago or of roots or tubers of heading no. 0714",8,Weight in kilograms,120357,nan,,,120357.0,,889447.0,,,6
678,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110630,"Flour, meal and powder; of the products of chapter 8",8,Weight in kilograms,884751,nan,,,884751.0,,4038813.0,,,0
680,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110710,Malt; not roasted,8,Weight in kilograms,193449040,nan,,,193449040.0,,112967299.0,,,6
681,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110720,Malt; roasted,8,Weight in kilograms,27123710,nan,,,27123710.0,,21729547.0,,,0
683,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110811,Starch; wheat,8,Weight in kilograms,6815119,nan,,,6815119.0,,2972461.0,,,0
684,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110812,Starch; maize (corn) starch,8,Weight in kilograms,1992686,nan,,,1992686.0,,4653556.0,,,0
685,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110813,Starch; potato,8,Weight in kilograms,699284,nan,,,699284.0,,786118.0,,,6
686,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110814,Starch; manioc (cassava),8,Weight in kilograms,687625,nan,,,687625.0,,1022164.0,,,0
687,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110819,Starch; n.e.c. in item no. 1108.11 to 1108.14,8,Weight in kilograms,129175,nan,,,129175.0,,401036.0,,,0
688,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110820,Inulin,8,Weight in kilograms,67571,nan,,,67571.0,,245795.0,,,6
690,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,110900,Wheat gluten; whether or not dried,8,Weight in kilograms,37237247,nan,,,37237247.0,,56645916.0,,,0
693,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120110,"Soya beans; seed, whether or not broken",8,Weight in kilograms,502810,nan,,,502810.0,,232643.0,,,0
694,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120190,"Soya beans; other than seed, whether or not broken",8,Weight in kilograms,21299743,nan,,,21299743.0,,7359600.0,,,6
696,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120230,"Ground-nuts; seed, not roasted or otherwise cooked, whether or not shelled or broken",8,Weight in kilograms,265592,nan,,,265592.0,,549354.0,,,6
697,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120241,"Ground-nuts; other than seed, not roasted or otherwise cooked, in shell",8,Weight in kilograms,162967,nan,,,162967.0,,560232.0,,,0
698,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120242,"Ground-nuts; other than seed, not roasted or otherwise cooked, shelled, whether or not broken,",8,Weight in kilograms,592891,nan,,,592891.0,,1455888.0,,,6
700,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120300,Copra,8,Weight in kilograms,9413,nan,,,9413.0,,94507.0,,,0
702,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120400,"Oil seeds; linseed, whether or not broken",8,Weight in kilograms,21707904,nan,,,21707904.0,,17348234.0,,,0
704,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120510,"Oil seeds; low erucic acid rape or colza seeds, whether or not broken",8,Weight in kilograms,90379557,nan,,,90379557.0,,43389817.0,,,0
705,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120590,"Oil seeds; rape or colza seeds, other than low erucic, whether or not broken",8,Weight in kilograms,44331475,nan,,,44331475.0,,22415373.0,,,0
707,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120600,"Oil seeds; sunflower seeds, whether or not broken",8,Weight in kilograms,623042,nan,,,623042.0,,1283144.0,,,6
709,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120710,"Oil seeds; palm nuts and kernels, whether or not broken",8,Weight in kilograms,33836,nan,,,33836.0,,98075.0,,,0
710,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120721,"Oil seeds; cotton seeds, seed, whether or not broken",8,Weight in kilograms,961,nan,,,961.0,,5553.0,,,0
711,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120729,"Oil seeds; cotton seeds, other than seed, whether or not broken",8,Weight in kilograms,13367,nan,,,,,168141.0,,,6
712,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120730,"Oil seeds; castor oil seeds, whether or not broken",8,Weight in kilograms,12189,nan,,,12189.0,,208484.0,,,0
713,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120740,"Oil seeds; sesamum seeds, whether or not broken",8,Weight in kilograms,343030,nan,,,343030.0,,1425189.0,,,0
714,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120750,"Oil seeds; mustard seeds, whether or not broken",8,Weight in kilograms,350068,nan,,,350068.0,,1021889.0,,,0
715,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120760,"Oil seeds; safflower (Carthamus tinctorius) seeds, whether or not broken",8,Weight in kilograms,15212,nan,,,15212.0,,78430.0,,,0
716,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120770,"Oil seeds; melon seeds, whether or not broken",8,Weight in kilograms,103243,nan,,,103243.0,,723857.0,,,0
717,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120791,"Oil seeds; poppy seeds, whether or not broken",8,Weight in kilograms,402751,nan,,,402751.0,,1865084.0,,,0
718,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120799,"Oil seeds and oleaginous fruits; n.e.c. in heading no. 1207, whether or not broken",8,Weight in kilograms,1470276,nan,,,1470276.0,,6326245.0,,,6
720,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120810,Flours and meals; of soya beans,8,Weight in kilograms,257604,nan,,,,,629597.0,,,6
721,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120890,Flours and meals of oil seeds or oleaginous fruits; excluding soya beans and mustard seeds,8,Weight in kilograms,231680,nan,,,231680.0,,1664645.0,,,6
723,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120910,"Seed; sugar beet seeds, of a kind used for sowing",8,Weight in kilograms,15702,nan,,,15702.0,,1263210.0,,,6
724,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120921,"Seeds of forage plants; lucerne (alfalfa) seeds, of a kind used for sowing",8,Weight in kilograms,1954,nan,,,1954.0,,21933.0,,,0
725,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120922,"Seeds of forage plants; clover (Trifolium spp.) seeds, of a kind used for sowing",8,Weight in kilograms,92798,nan,,,92798.0,,545036.0,,,6
726,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120923,"Seeds of forage plants; fescue seeds, of a kind used for sowing",8,Weight in kilograms,893160,nan,,,893160.0,,2319923.0,,,0
727,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120924,"Seeds of forage plants; Kentucky blue grass (Poa pratensis L.) seeds, of a kind used for sowing",8,Weight in kilograms,11813,nan,,,11813.0,,48430.0,,,0
728,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120925,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing",8,Weight in kilograms,2612314,nan,,,2612314.0,,6335230.0,,,0
729,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120929,"Seeds of forage plants; other than lucerne, clover, fescue, Kentucky blue grass, and rye grass seeds, of a kind used for sowing",8,Weight in kilograms,1433242,nan,,,1433242.0,,4904074.0,,,0
730,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120930,"Seeds of herbaceous plants; cultivated principally for their flowers, of a kind used for sowing",8,Weight in kilograms,233409,nan,,,233409.0,,7456273.0,,,6
731,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120991,"Seeds; vegetable seeds, of a kind used for sowing",8,Weight in kilograms,1452473,nan,,,1452473.0,,33047540.0,,,6
732,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,120999,"Seeds; n.e.c. in heading 1209, of a kind used for sowing",8,Weight in kilograms,154771,nan,,,154771.0,,1952485.0,,,6
734,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121010,Hop cones; neither ground nor powdered nor in the form of pellets,8,Weight in kilograms,221881,nan,,,221881.0,,2898798.0,,,0
735,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121020,"Hop cones; ground, powdered or in the form of pellets; lupulin",8,Weight in kilograms,1644276,nan,,,1644276.0,,23927495.0,,,0
737,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121120,"Ginseng roots, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",8,Weight in kilograms,61205,nan,,,61205.0,,700620.0,,,0
738,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121130,"Coca leaf; of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",8,Weight in kilograms,2886,nan,,,2886.0,,66228.0,,,0
739,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121150,"Ephedra, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",8,Weight in kilograms,25919,nan,,,25919.0,,359508.0,,,6
740,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121190,"Plants and parts (including seeds and fruits) n.e.c. in heading no. 1211, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",8,Weight in kilograms,1858090,nan,,,1858090.0,,32444443.0,,,6
742,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,2705244,nan,,,2705244.0,,11133177.0,,,6
743,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121229,"Seaweeds and other algae; not fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,485654,nan,,,485654.0,,1226194.0,,,0
744,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121291,"Sugar beet; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,33006,nan,,,33006.0,,35169.0,,,0
745,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121292,"Locust beans (carob); fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,340734,nan,,,340734.0,,1817864.0,,,0
746,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121293,"Sugar cane; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,4480,nan,,,4480.0,,19450.0,,,0
747,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121294,"Chicory roots (Chicorium intybus sativum); fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,881,nan,,,881.0,,5107.0,,,0
748,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121299,"Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground",8,Weight in kilograms,293080,nan,,,293080.0,,3390716.0,,,0
750,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121300,"Cereal straw and husks; unprepared, whether or not chopped, ground, pressed or in the form of pellets",8,Weight in kilograms,49076941,nan,,,,,6141774.0,,,6
752,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121410,Lucerne (alfalfa) meal and pellets,8,Weight in kilograms,2914438,nan,,,,,1738188.0,,,6
753,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,121490,"Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise",8,Weight in kilograms,3218877,nan,,,3218877.0,,2265256.0,,,6
756,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,130120,Gum Arabic,8,Weight in kilograms,1935235,nan,,,1935235.0,,7107071.0,,,0
757,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,130190,"Natural gums, resins, gum-resins and oleoresins, n.e.c. in heading no. 1301",8,Weight in kilograms,199123,nan,,,199123.0,,4741508.0,,,6
759,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,130211,Vegetable saps and extracts; opium,8,Weight in kilograms,963,nan,,,963.0,,34097.0,,,0
760,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,130212,Vegetable saps and extracts; of liquorice,8,Weight in kilograms,10716,nan,,,10716.0,,256144.0,,,0
761,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,130213,Vegetable saps and extracts; of hops,8,Weight in kilograms,1864865,nan,,,,,35620165.0,,,6
762,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,130214,Vegetable saps and extracts; of ephedra,8,Weight in kilograms,744,nan,,,744.0,,7914.0,,,0
763,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,130219,Vegetable saps and extracts; n.e.c. in item no. 1302.1,8,Weight in kilograms,778812,nan,,,778812.0,,22306671.0,,,6
764,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,130220,Pectic substances; pectinates and pectates,8,Weight in kilograms,219627,nan,,,219627.0,,2123015.0,,,6
765,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,130231,"Mucilages and thickeners; agar-agar, whether or not modified, derived from vegetable products",8,Weight in kilograms,108422,nan,,,108422.0,,2862652.0,,,6
766,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",8,Weight in kilograms,2037234,nan,,,2037234.0,,5727144.0,,,0
767,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",8,Weight in kilograms,7720100,nan,,,7720100.0,,38316219.0,,,6
770,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,140110,Bamboo used primarily for plaiting,8,Weight in kilograms,57589,nan,,,,,184770.0,,,6
771,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,140120,Rattans used primarily for plaiting,8,Weight in kilograms,19112,nan,,,19112.0,,64723.0,,,0
772,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,140190,Vegetable materials of a kind used primarily for plaiting; n.e.c. in heading no. 1401,8,Weight in kilograms,45299,nan,,,45299.0,,136337.0,,,0
774,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,140420,Vegetable products; cotton linters,8,Weight in kilograms,104096,nan,,,,,288963.0,,,6
775,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,140490,Vegetable products; n.e.c. in chapter 14,8,Weight in kilograms,17711635,nan,,,17711635.0,,8492536.0,,,0
778,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,150110,"Pig fat; lard, other than that of heading 0209 and 1503",8,Weight in kilograms,2329016,nan,,,,,1989069.0,,,6
779,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,150120,"Pig fat; not lard, other than that of heading 0209 or 1503",8,Weight in kilograms,784979,nan,,,,,352694.0,,,6
780,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,150190,Poultry fat; other than that of heading 0209 or 1503,8,Weight in kilograms,18348648,nan,,,18348648.0,,12193442.0,,,6
782,H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,150210,Tallow; other than those of heading 1503,8,Weight in kilograms,78455062,nan,,,,,55090646.0,,,6
